Facade	正面	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Facade”。"
Blueprint	蓝图	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Blueprint”。"
Skyscraper	摩天大楼	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Skyscraper”。"
Monument	纪念碑	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Monument”。"
Ruin	废墟	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Ruin”。"
Relic	遗物	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Relic”。"
Artifact	神器	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Artifact”。"
Pottery	陶器	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Pottery”。"
Sculpture	雕塑	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Sculpture”。"
Statue	雕像	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Statue”。"
Labyrinth	迷宫	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Labyrinth”。"
Pyramid	金字塔	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Pyramid”。"
Canal	运河	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Canal”。"
Reservoir	水库	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Reservoir”。"
Aqueduct	渡槽	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Aqueduct”。"
Fortress	堡垒	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Fortress”。"
Trench	战壕	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Trench”。"
Device	设备	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Device”。"
Appliance	器具	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Appliance”。"
Mechanism	机制	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Mechanism”。"
Engine	引擎	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Engine”。"
Turbine	涡轮	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Turbine”。"
Generator	发电机	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Generator”。"
Circuit	电路	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Circuit”。"
Chip	芯片	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Chip”。"
Hardware	硬件	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Hardware”。"
Atom	原子	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Atom”。"
Molecule	分子	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Molecule”。"
Gear	齿轮	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Gear”。"
Lever	杠杆	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Lever”。"
Pendulum	钟摆	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Pendulum”。"
Pulley	滑轮	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Pulley”。"
Spring	弹簧	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Spring”。"
Valve	阀门	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Valve”。"
